pm2.5,DEWP,TEMP,PRES,Iws
14,-16,1,1017,82.27
11,-17,1,1018,92.1
9,-17,0,1019,99.25
9,-15,-1,1020,105.06
10,-17,1,1022,109.08
13,-17,1,1023,113.1
23,-18,2,1024,122.04
16,-18,3,1024,130.09
10,-18,4,1023,139.03
11,-17,4,1023,144.84
11,-18,4,1022,149.76
13,-17,4,1022,155.57
12,-16,4,1022,161.38
19,-16,4,1022,167.19
13,-16,3,1023,170.32
18,-13,-1,1023,173.45
23,-15,2,1024,3.13
24,-15,1,1024,1.79
36,-11,-3,1024,3.58
43,-12,-2,1024,0.89
44,-11,-4,1024,1.79
45,-10,-6,1024,3.58
65,-11,-7,1024,3.13
145,-10,-6,1024,0.89
131,-11,-6,1024,1.79
99,-11,-7,1024,3.58
37,-10,-7,1024,0.89
97,-9,-6,1025,1.78
76,-7,-3,1026,1.79
72,-10,0,1026,0.89
58,-10,1,1026,1.79
40,-14,3,1025,3.58
38,-19,4,1024,1.79
40,-19,5,1023,1.79
42,-19,5,1022,3.58
41,-19,5,1022,0.89
46,-18,3,1022,1.79
49,-17,1,1022,2.68
59,-14,0,1023,0.89
80,-9,-2,1023,0.89
71,-9,-3,1024,1.78
81,-9,-4,1024,0.89
79,-10,-5,1025,1.79
122,-11,-5,1025,3.58
167,-11,-5,1025,6.71
152,-11,-5,1025,9.84
78,-14,-2,1026,4.92
42,-14,-2,1026,12.07
31,-16,-3,1027,16.99
24,-18,-3,1028,22.8
17,-19,-4,1029,30.85
13,-20,-5,1031,34.87
23,-20,-4,1032,40.68
11,-21,-4,1033,47.83
21,-21,-3,1033,54.98
18,-21,-2,1033,59.9
14,-23,-1,1033,64.82
16,-23,-1,1032,69.74
12,-24,-1,1032,73.76
9,-24,-1,1032,77.78
16,-24,-1,1032,81.8
14,-24,-2,1032,1.79
32,-21,-3,1033,3.58
19,-21,-4,1034,0.89
20,-21,-6,1034,1.79
25,-18,-6,1035,0.89
45,-20,-5,1035,1.78
51,-17,-7,1036,2.67
41,-16,-8,1035,1.79
46,-17,-7,1035,0.89
37,-15,-7,1036,1.34
48,-15,-9,1035,0.89
43,-14,-9,1035,1.78
77,-17,-8,1034,2.67
53,-16,-8,1034,3.56
57,-13,-8,1033,4.45
78,-15,-6,1033,0.89
84,-16,-5,1033,1.78
101,-15,-4,1033,2.67
117,-14,-3,1032,1.79
118,-14,-2,1030,4.92
107,-14,-2,1029,9.84
90,-13,-1,1028,13.86
78,-11,-1,1028,18.78
76,-10,-2,1027,23.7
79,-8,-2,1027,26.83
93,-8,-4,1026,29.96
97,-7,-4,1026,31.75
97,-7,-4,1025,33.54
105,-6,-5,1025,34.43
112,-7,-6,1024,36.22
119,-6,-5,1024,38.01
128,-7,-6,1024,0.89
129,-7,-6,1024,1.78
132,-7,-7,1024,0.89
151,-7,-7,1023,1.78
163,-8,-8,1022,1.79
166,-9,-8,1022,3.58
155,-7,-7,1021,0.89
185,-6,-6,1022,1.78
192,-6,-6,1022,0.89
232,-6,-6,1022,1.78
253,-6,-5,1022,1.79
292,-5,-4,1021,1.79
294,-5,-3,1021,0.89
266,-5,-3,1019,1.78
289,-5,-3,1018,1.79
305,-5,-3,1018,1.79
332,-5,-2,1018,3.58
316,-5,-3,1018,5.37
263,-6,-3,1018,7.16
277,-5,-3,1018,8.95
282,-5,-4,1018,9.84
259,-5,-4,1018,0.89
268,-6,-4,1018,0.89
313,-5,-4,1017,1.78
322,-7,-6,1017,2.67
318,-6,-6,1018,1.79
327,-6,-5,1018,2.68
315,-9,-8,1018,4.47
36,-7,-6,1018,7.6
9,-9,-6,1018,9.39
12,-10,-3,1019,16.54
12,-14,-2,1021,24.59
12,-16,-1,1021,33.53
9,-18,0,1022,41.58
14,-18,1,1022,44.71
15,-18,2,1022,51.86
20,-19,3,1021,59.01
18,-19,2,1021,66.16
16,-19,2,1021,73.31
14,-19,3,1021,81.36
15,-18,2,1022,89.41
11,-18,1,1023,96.56
14,-18,1,1023,103.71
20,-18,0,1024,109.52
23,-18,-1,1025,113.54
27,-14,-5,1025,0.89
38,-12,-6,1024,0.89
40,-13,-5,1024,1.34
36,-13,-5,1024,1.79
54,-13,-5,1024,4.92
61,-14,-5,1023,8.05
59,-14,-6,1023,0.89
71,-13,-7,1022,0.89
102,-13,-9,1022,0.89
100,-13,-10,1022,1.78
99,-12,-9,1022,2.67
82,-12,-8,1023,0.89
95,-10,-5,1023,1.78
71,-10,-3,1023,2.67
91,-11,-1,1022,1.79
95,-13,0,1021,0.89
109,-14,1,1020,1.78
113,-14,2,1019,2.67
125,-15,3,1019,3.56
138,-15,1,1019,1.79
128,-12,-1,1019,1.79
138,-15,0,1020,3.58
149,-11,-4,1021,0.89
123,-11,-6,1021,1.79
78,-12,-4,1021,1.79
50,-13,-3,1022,4.92
39,-14,-4,1022,0.89
34,-13,-5,1022,1.78
35,-13,-8,1022,2.23
22,-14,-7,1022,3.12
13,-16,-3,1022,4.02
9,-16,-2,1022,11.17
9,-17,-2,1022,19.22
8,-17,-4,1023,24.14
7,-19,-3,1024,29.95
9,-19,-3,1024,35.76
9,-19,-2,1024,41.57
9,-21,-3,1025,50.51
11,-24,-2,1025,62.58
9,-23,-2,1024,74.65
15,-24,-2,1024,85.83
12,-24,-2,1024,95.66
10,-24,-2,1024,106.84
7,-24,-3,1025,114.89
9,-24,-5,1025,120.7
10,-23,-5,1026,126.51
9,-22,-6,1026,132.32
14,-22,-8,1026,135.45
17,-21,-7,1026,1.79
25,-20,-8,1026,0.89
29,-17,-10,1025,0.89
26,-17,-10,1024,1.78
44,-18,-9,1024,3.57
43,-17,-10,1024,0.89
28,-19,-8,1024,3.13
47,-18,-9,1023,1.79
49,-19,-9,1023,3.58
48,-17,-10,1024,0.89
39,-16,-9,1023,1.78
41,-14,-8,1023,1.79
42,-13,-9,1023,0.89
99,-14,-6,1023,1.78
83,-14,-5,1023,1.79
44,-16,-4,1021,3.58
44,-17,-3,1020,5.37
37,-18,-2,1019,0.89
39,-18,-2,1019,3.13
54,-18,-3,1019,4.92
78,-18,-4,1020,5.81
95,-15,-6,1021,6.7
106,-16,-6,1022,0.89
155,-15,-7,1022,0.45
144,-15,-9,1022,0.89
137,-15,-9,1023,4.02
158,-15,-10,1023,5.81
149,-14,-8,1023,7.6
149,-14,-7,1024,11.62
114,-15,-8,1024,14.75
84,-15,-9,1024,19.67
61,-15,-10,1024,23.69
51,-16,-11,1024,27.71
40,-18,-9,1024,29.5
31,-18,-11,1024,32.63
36,-17,-8,1025,34.42
35,-18,-6,1025,0.89
44,-18,-5,1025,3.13
44,-20,-3,1024,4.92
46,-20,-2,1023,0.89
50,-21,-1,1022,1.78
95,-21,1,1021,2.67
85,-22,1,1021,8.94
97,-19,0,1022,16.09
102,-17,-1,1022,21.9
61,-17,-1,1023,27.71
16,-21,-2,1024,33.52
18,-21,-3,1025,40.67
9,-22,-3,1025,49.61
9,-24,-5,1026,56.76
10,-24,-6,1027,62.57
16,-25,-7,1028,72.4
13,-27,-8,1029,82.23
9,-27,-9,1029,92.06
9,-27,-9,1029,100.11
8,-27,-10,1029,109.05
7,-27,-10,1029,117.1
10,-27,-10,1029,125.15
11,-27,-10,1029,130.96
14,-27,-9,1029,139.01
16,-27,-8,1029,147.95
16,-28,-7,1029,156
14,-27,-6,1029,161.81
16,-27,-5,1028,167.62
14,-27,-5,1027,177.45
17,-27,-4,1026,186.39
14,-26,-4,1026,193.54
14,-26,-5,1027,202.48
13,-25,-7,1026,209.63
13,-25,-7,1027,217.68
14,-25,-7,1027,225.73
15,-25,-7,1027,235.56
14,-24,-8,1028,241.37
13,-24,-7,1028,249.42
16,-25,-7,1028,256.57
15,-25,-7,1028,265.51
17,-25,-8,1028,272.66
13,-25,-8,1029,278.47
14,-24,-8,1028,284.28
10,-25,-8,1028,291.43
13,-25,-8,1027,296.35
NA,-24,-10,1027,301.27
16,-23,-10,1028,305.29
15,-22,-9,1029,309.31
15,-23,-6,1029,315.12
19,-22,-4,1029,319.14
17,-23,-2,1028,327.19
18,-24,-1,1027,334.34
21,-26,0,1026,341.49
20,-26,1,1026,348.64
14,-26,1,1025,355.79
16,-26,0,1025,362.94
21,-23,0,1025,368.75
27,-20,-5,1026,0.89
28,-18,-8,1026,3.13
43,-18,-5,1026,1.79
51,-16,-6,1027,3.13
48,-16,-4,1027,4.92
35,-16,-3,1027,8.94
37,-16,-5,1027,3.13
30,-16,-6,1027,6.26
22,-15,-6,1027,9.39
29,-16,-4,1027,12.52
21,-16,-5,1027,15.65
27,-16,-6,1028,1.79
25,-15,-8,1028,0.89
38,-16,-10,1029,1.78
59,-13,-7,1030,3.13
102,-13,-3,1030,6.26
78,-14,-2,1030,8.05
68,-15,-2,1030,9.84
62,-15,-1,1030,1.79
75,-14,-1,1029,3.58
82,-13,-1,1029,6.71
96,-13,-1,1029,8.5
92,-13,-1,1029,10.29
80,-13,-3,1030,0.89
97,-13,-6,1030,1.78
104,-12,-5,1031,2.67
122,-11,-5,1031,0.89
117,-11,-5,1032,0.89
120,-11,-6,1032,1.34
129,-10,-6,1032,1.79
179,-11,-7,1032,2.68
165,-11,-8,1032,3.13
200,-13,-9,1032,3.58
211,-11,-9,1032,4.03
146,-12,-9,1032,4.48
107,-12,-10,1032,0.89
116,-12,-10,1033,1.79
125,-12,-9,1033,1.79
148,-11,-9,1034,1.79
95,-9,-5,1035,4.92
101,-9,-4,1035,8.05
73,-10,-3,1034,9.84
107,-10,-1,1034,11.63
114,-12,0,1033,0.89
115,-12,-1,1032,1.78
111,-12,-1,1031,1.79
122,-11,-1,1031,3.58
167,-11,-3,1031,5.37
179,-11,-4,1032,6.26
146,-11,-4,1032,7.15
146,-10,-4,1032,8.94
139,-11,-6,1032,9.83
126,-9,-5,1032,11.62
151,-8,-5,1032,12.51
154,-8,-5,1032,14.3
142,-7,-5,1031,16.09
140,-7,-5,1031,17.88
180,-7,-5,1031,19.67
205,-7,-5,1031,21.46
200,-7,-5,1031,23.25
184,-6,-5,1031,25.04
172,-5,-4,1030,26.83
149,-5,-4,1030,28.62
154,-5,-4,1030,30.41
121,-5,-4,1030,32.2
187,-4,-3,1030,35.33
139,-4,-3,1029,38.46
111,-3,-2,1028,41.59
110,-3,-2,1027,44.72
121,-3,-2,1027,46.51
284,-3,-2,1027,0.89
277,-4,-2,1027,1.79
289,-4,-2,1027,2.68
281,-4,-2,1027,3.57
277,-4,-3,1028,1.79
287,-4,-3,1028,0.89
290,-4,-3,1028,0.45
259,-4,-3,1028,0.89
268,-4,-3,1028,1.78
274,-4,-3,1028,0.89
281,-4,-3,1028,0.89
255,-4,-3,1028,0.45
243,-4,-3,1027,1.79
247,-4,-3,1027,3.58
258,-4,-3,1027,5.37
259,-4,-3,1027,7.16
235,-4,-2,1028,8.95
214,-4,-2,1028,12.08
203,-4,-2,1028,13.87
187,-4,-1,1028,15.66
185,-4,-1,1027,18.79
186,-5,-1,1026,21.92
196,-5,-1,1026,23.71
204,-5,-1,1026,25.5
208,-5,-1,1026,27.29
203,-5,-1,1026,30.42
197,-5,-1,1026,33.55
202,-5,-1,1026,36.68
206,-5,-1,1026,39.81
212,-5,-1,1026,42.94
205,-4,-1,1027,46.07
217,-3,-2,1027,49.2
205,-3,-2,1026,52.33
203,-2,-2,1026,55.46
199,-2,-2,1026,59.48
201,-2,-2,1025,63.5
184,-2,-2,1025,66.63
175,-2,-2,1024,70.65
191,-2,-2,1024,75.57
196,-2,-2,1024,80.49
200,-1,-1,1024,85.41
219,-1,-1,1024,90.33
241,-1,0,1025,94.35
240,-1,0,1024,98.37
231,-1,0,1024,102.39
213,-1,0,1023,107.31
210,0,1,1023,109.1
197,-1,1,1022,110.89
204,0,1,1023,111.78
195,0,1,1023,113.57
199,-1,1,1023,0.89
207,-1,1,1023,0.89
211,-1,0,1023,1.78
225,0,0,1023,0.45
232,0,0,1023,1.34
221,0,0,1023,0.89
192,0,1,1023,1.78
256,0,1,1023,3.57
222,0,1,1023,5.36
215,0,1,1023,7.15
209,0,1,1022,0.89
227,0,1,1022,1.79
222,0,1,1022,3.58
197,0,1,1023,5.37
186,-1,-1,1023,0.89
172,0,1,1023,0.89
226,1,1,1024,0.89
324,1,2,1024,1.34
276,0,2,1023,2.23
305,0,2,1023,3.12
322,0,3,1023,4.01
284,0,3,1023,3.13
271,0,3,1023,0.89
260,0,3,1024,3.13
290,-1,2,1024,0.89
323,-2,-1,1025,1.79
348,-2,-2,1026,0.89
343,-1,0,1026,1.78
309,0,1,1028,1.79
299,0,1,1028,3.58
335,0,1,1028,0.89
284,-1,1,1028,3.13
262,0,0,1028,7.15
251,0,0,1028,8.94
243,0,0,1027,12.96
218,-1,0,1027,16.98
124,-1,-1,1028,21
96,-2,-2,1028,25.02
91,-3,-2,1028,29.04
76,-4,-2,1028,33.96
71,-4,-2,1029,37.09
76,-5,-2,1029,40.22
69,-5,-2,1028,42.01
70,-5,-2,1027,43.8
72,-4,-2,1027,0.89
78,-5,-2,1026,1.79
85,-4,-2,1026,3.58
94,-4,-2,1027,0.89
101,-4,-2,1027,0.89
112,-4,-2,1028,0.89
115,-4,-2,1029,0.89
138,-3,-2,1029,1.79
155,-3,-2,1029,3.13
141,-4,-2,1030,6.26
147,-3,-2,1030,9.39
138,-5,-4,1030,11.18
86,-5,-5,1031,0.89
28,-6,-5,1031,1.79
19,-10,-3,1031,8.94
20,-11,-3,1032,16.09
21,-12,-4,1033,21.9
20,-13,-4,1033,29.95
17,-15,-3,1035,41.13
16,-15,-3,1036,49.18
14,-14,-2,1036,56.33
13,-13,-2,1036,63.48
18,-14,-1,1036,70.63
19,-14,-1,1035,78.68
16,-13,-1,1034,86.73
19,-13,-1,1034,93.88
22,-14,-2,1035,99.69
20,-16,-2,1035,107.74
22,-17,-3,1036,116.68
22,-17,-4,1036,123.83
17,-18,-4,1036,130.98
20,-17,-5,1037,135.9
24,-19,-5,1038,143.05
23,-18,-5,1038,151.1
17,-18,-6,1038,160.04
18,-19,-6,1039,165.85
22,-18,-9,1039,169.87
16,-18,-9,1039,173
18,-19,-9,1038,3.13
17,-19,-10,1038,4.02
13,-19,-9,1038,3.13
21,-19,-9,1039,7.15
17,-19,-9,1039,0.45
37,-18,-7,1039,3.13
24,-18,-4,1038,7.15
31,-18,-5,1038,3.13
25,-18,-4,1037,6.26
29,-16,-3,1035,1.79
24,-16,-2,1034,0.89
25,-17,-3,1033,1.79
35,-16,-4,1033,0.89
53,-15,-5,1033,1.79
69,-16,-5,1033,0.89
62,-14,-6,1032,1.78
78,-14,-5,1033,1.79
81,-12,-5,1032,3.58
90,-12,-5,1032,6.71
85,-12,-6,1032,0.89
93,-11,-8,1031,0.89
114,-11,-7,1031,0.89
124,-12,-8,1030,1.78
138,-12,-7,1029,3.57
166,-12,-7,1029,5.36
176,-12,-8,1028,0.89
174,-12,-8,1028,1.78
199,-12,-7,1028,3.57
172,-11,-6,1029,4.46
158,-11,-6,1029,5.35
142,-10,-5,1029,6.24
152,-10,-5,1029,0.89
168,-10,-4,1028,1.78
186,-10,-3,1028,2.67
203,-9,-3,1028,3.56
209,-9,-3,1028,4.45
215,-9,-4,1028,4.9
236,-9,-5,1028,0.89
245,-9,-7,1029,0.89
258,-9,-6,1030,0.89
290,-11,-9,1031,3.13
256,-11,-9,1031,6.26
290,-11,-9,1031,8.05
241,-10,-8,1031,9.84
244,-9,-6,1031,12.97
244,-12,-10,1031,14.76
240,-11,-9,1031,17.89
217,-11,-10,1030,19.68
244,-12,-10,1030,21.47
267,-11,-9,1030,23.26
235,-10,-9,1030,25.05
NA,-9,-7,1031,0.45
244,-10,-8,1031,1.34
187,-9,-6,1032,0.89
169,-9,-6,1032,1.78
175,-7,-4,1032,0.89
208,-7,-3,1031,1.78
244,-7,-2,1030,2.67
251,-7,-3,1030,3.56
246,-7,-3,1029,1.79
273,-7,-3,1028,3.58
308,-7,-3,1028,0.89
276,-7,-3,1028,1.79
229,-6,-3,1028,4.92
218,-5,-4,1029,0.89
229,-4,-4,1029,0.89
259,-4,-4,1029,0.89
314,-5,-4,1028,0.89
315,-5,-4,1028,0.89
380,-5,-4,1027,0.89
355,-5,-4,1027,2.68
323,-5,-5,1027,3.57
303,-8,-7,1026,5.36
289,-8,-8,1026,7.15
299,-10,-9,1027,10.28
280,-9,-8,1027,13.41
NA,-7,-6,1028,17.43
80,-6,-5,1029,21.45
35,-7,-3,1029,25.47
29,-8,0,1029,29.49
27,-10,0,1028,4.92
18,-12,1,1028,8.05
29,-12,1,1028,15.2
22,-14,1,1028,20.12
19,-13,0,1029,25.93
20,-13,-1,1030,31.74
23,-15,-1,1031,35.76
24,-16,-2,1032,41.57
19,-16,-4,1033,46.49
19,-15,-6,1034,50.51
15,-17,-6,1035,54.53
21,-17,-7,1035,58.55
16,-18,-7,1035,4.02
17,-18,-7,1034,8.04
21,-18,-9,1035,3.13
13,-18,-8,1035,4.02
22,-18,-8,1034,8.94
21,-18,-8,1035,12.96
19,-18,-8,1035,16.98
25,-19,-8,1035,21.9
31,-18,-8,1036,25.92
23,-19,-7,1036,30.84
22,-19,-6,1036,35.76
25,-19,-5,1036,39.78
36,-16,-3,1035,1.79
38,-16,-2,1034,4.92
32,-15,-2,1033,8.94
32,-16,-2,1033,17.88
34,-16,-3,1034,26.82
33,-20,-4,1035,34.87
30,-20,-5,1037,44.7
23,-21,-6,1038,52.75
24,-23,-7,1039,62.58
21,-22,-8,1039,70.63
15,-24,-9,1040,82.7
12,-25,-10,1040,96.56
12,-25,-10,1040,108.63
10,-24,-10,1039,117.57
15,-25,-11,1040,124.72
13,-25,-11,1039,130.53
9,-26,-11,1039,137.68
12,-27,-12,1039,146.62
NA,-26,-13,1039,150.64
NA,-27,-13,1040,158.69
NA,-26,-12,1040,167.63
NA,-26,-11,1040,174.78
NA,-25,-10,1040,182.83
NA,-25,-10,1039,192.66
NA,-25,-8,1038,199.81
NA,-24,-8,1036,205.62
NA,-24,-7,1034,211.43
NA,-24,-7,1033,218.58
NA,-24,-7,1033,222.6
NA,-22,-9,1032,226.62
NA,-22,-11,1032,1.79
NA,-21,-12,1032,0.89
NA,-21,-12,1032,1.78
NA,-20,-13,1032,2.67
NA,-20,-15,1032,0.89
NA,-19,-15,1031,0.45
NA,-19,-14,1031,0.89
NA,-19,-15,1030,0.45
NA,-21,-17,1030,0.89
NA,-20,-17,1029,0.89
NA,-21,-18,1028,1.78
NA,-20,-16,1028,0.89
NA,-20,-17,1028,2.68
NA,-21,-18,1028,5.81
NA,-20,-17,1028,7.6
NA,-18,-13,1027,9.39
NA,-17,-11,1027,11.18
NA,-18,-9,1027,12.97
NA,-19,-8,1026,14.76
NA,-18,-7,1024,1.79
NA,-17,-6,1024,1.79
NA,-16,-7,1024,3.58
NA,-16,-7,1024,5.37
NA,-15,-9,1026,4.02
NA,-18,-7,1028,8.94
NA,-23,-7,1031,17.88
NA,-24,-8,1031,25.03
NA,-22,-10,1032,30.84
NA,-24,-9,1032,38.89
NA,-24,-10,1034,42.91
NA,-25,-10,1034,48.72
NA,-26,-10,1035,55.87
NA,-25,-10,1036,61.68
NA,-24,-10,1036,70.62
NA,-26,-10,1036,79.56
NA,-25,-11,1036,85.37
NA,-25,-12,1037,4.02
NA,-25,-12,1038,8.94
NA,-25,-11,1039,12.07
NA,-26,-10,1040,16.99
NA,-25,-8,1041,20.12
NA,-26,-7,1040,23.25
NA,-26,-7,1040,26.38
NA,-26,-7,1039,1.79
NA,-26,-7,1038,0.89
NA,-25,-5,1038,3.13
NA,-25,-6,1038,1.79
NA,-22,-8,1038,2.68
NA,-23,-8,1038,3.57
NA,-22,-9,1039,0.89
NA,-19,-10,1039,0.45
NA,-18,-12,1039,1.34
NA,-20,-12,1039,2.23
NA,-18,-13,1039,0.89
NA,-17,-13,1039,0.89
NA,-19,-14,1039,0.89
NA,-18,-14,1039,1.78
NA,-19,-14,1039,0.45
NA,-19,-15,1038,1.79
NA,-18,-15,1037,0.89
NA,-18,-15,1037,1.79
NA,-20,-17,1038,4.92
NA,-19,-16,1038,0.89
NA,-17,-13,1038,2.68
NA,-16,-10,1038,0.89
NA,-17,-9,1037,1.78
NA,-18,-8,1036,2.67
NA,-17,-7,1035,3.56
NA,-17,-6,1034,4.45
NA,-16,-6,1033,5.34
NA,-16,-6,1033,0.89
NA,-16,-9,1033,1.78
NA,-15,-10,1033,0.89
NA,-15,-10,1033,1.78
NA,-16,-11,1033,0.89
NA,-16,-13,1033,1.78
NA,-16,-12,1033,0.89
NA,-16,-13,1032,1.79
NA,-17,-14,1032,4.92
NA,-16,-12,1032,6.71
NA,-16,-14,1031,8.5
NA,-16,-13,1031,10.29
NA,-17,-14,1030,12.08
NA,-17,-15,1029,15.21
NA,-18,-15,1029,18.34
NA,-17,-15,1029,20.13
NA,-16,-13,1029,23.26
NA,-14,-10,1030,26.39
NA,-14,-9,1030,29.52
NA,-14,-7,1030,32.65
NA,-14,-6,1029,34.44
NA,-14,-5,1027,0.89
NA,-14,-5,1027,1.78
NA,-13,-5,1026,2.67
NA,-13,-5,1026,0.89
NA,-14,-7,1026,1.78
NA,-14,-8,1027,0.45
NA,-14,-10,1027,1.79
NA,-14,-11,1027,3.58
NA,-14,-11,1027,0.89
NA,-14,-11,1027,0.89
NA,-14,-11,1027,0.89
NA,-13,-11,1027,4.91
NA,-12,-9,1027,5.8
NA,-12,-9,1027,7.59
NA,-12,-8,1026,10.72
NA,-12,-8,1025,12.51
NA,-13,-8,1025,16.53
NA,-13,-8,1026,19.66
NA,-13,-8,1026,23.68
NA,-13,-8,1026,26.81
NA,-12,-7,1026,29.94
NA,-12,-7,1027,33.07
NA,-12,-6,1027,34.86
NA,-12,-6,1027,36.65
205,-12,-6,1026,38.44
215,-11,-5,1025,41.57
219,-11,-5,1025,43.36
217,-11,-4,1025,46.49
270,-11,-4,1026,48.28
269,-11,-5,1027,51.41
254,-7,-5,1027,54.54
241,-6,-6,1027,56.33
191,-6,-5,1028,59.46
249,-6,-6,1028,61.25
288,-6,-5,1027,1.79
284,-6,-5,1028,4.02
248,-7,-6,1029,8.04
164,-9,-4,1029,12.96
71,-12,-3,1029,20.11
16,-14,-4,1029,25.92
15,-15,-4,1029,30.84
14,-17,-5,1030,36.65
16,-19,-6,1031,42.46
16,-20,-6,1031,49.61
16,-19,-5,1032,53.63
17,-19,-4,1032,64.81
17,-18,-4,1032,75.99
16,-19,-3,1032,85.82
15,-20,-4,1031,97.89
13,-21,-3,1030,106.83
12,-20,-3,1030,115.77
11,-20,-3,1030,123.82
8,-18,-4,1030,132.76
20,-18,-4,1030,139.91
14,-21,-5,1031,147.06
18,-20,-7,1031,0.89
15,-20,-6,1031,3.13
13,-20,-6,1031,7.15
12,-20,-6,1031,10.28
9,-21,-6,1030,16.09
11,-21,-6,1029,19.22
11,-20,-7,1028,22.35
16,-20,-6,1028,26.37
11,-20,-5,1027,32.18
11,-20,-6,1026,35.31
14,-20,-5,1026,41.12
14,-20,-5,1026,45.14
18,-17,-7,1026,48.27
18,-18,-4,1026,52.29
16,-18,-3,1026,58.1
17,-20,-2,1026,66.15
16,-19,-2,1025,74.2
16,-19,-1,1024,82.25
17,-20,-1,1024,90.3
16,-21,-1,1024,98.35
16,-20,-1,1024,106.4
13,-20,-3,1024,112.21
11,-20,-4,1024,115.34
19,-20,-5,1024,118.47
19,-19,-7,1024,120.26
23,-18,-10,1024,0.89
26,-17,-11,1024,1.79
82,-17,-10,1023,0.89
97,-16,-11,1023,1.78
95,-17,-13,1022,2.67
131,-18,-14,1022,3.56
147,-18,-14,1022,1.79
153,-18,-14,1021,3.58
109,-19,-14,1021,5.37
71,-18,-15,1020,7.16
65,-18,-14,1020,10.29
56,-18,-14,1020,13.42
52,-16,-11,1020,15.21
53,-16,-9,1020,17
51,-15,-5,1019,0.89
73,-16,-3,1018,1.78
90,-17,-2,1017,2.67
87,-16,-1,1016,3.56
87,-16,0,1016,1.79
54,-17,0,1016,4.92
78,-15,0,1016,4.02
103,-15,-2,1016,7.15
104,-13,-5,1017,0.89
131,-14,-6,1017,0.89
113,-14,-9,1018,1.79
45,-12,-8,1018,0.89
39,-10,-6,1018,1.79
35,-10,-5,1018,5.81
31,-11,-7,1017,9.83
32,-11,-7,1017,11.62
21,-14,-10,1018,14.75
16,-15,-10,1018,0.45
15,-15,-12,1019,3.13
9,-15,-11,1020,0.89
9,-16,-6,1020,4.92
7,-18,-6,1021,8.94
14,-19,-5,1022,13.86
11,-22,-3,1023,21.01
9,-22,-3,1024,29.95
10,-23,-3,1023,38
16,-23,-4,1023,46.05
17,-23,-4,1024,54.1
15,-25,-5,1025,63.04
13,-25,-6,1026,71.09
16,-25,-7,1027,79.14
15,-27,-8,1028,87.19
20,-26,-9,1029,96.13
17,-26,-10,1030,103.28
16,-27,-10,1031,111.33
19,-27,-11,1032,118.48
13,-28,-11,1033,126.53
19,-28,-12,1033,134.58
15,-28,-12,1033,141.73
19,-28,-12,1034,148.88
16,-28,-12,1035,156.03
17,-28,-12,1035,163.18
17,-28,-13,1036,168.99
17,-28,-13,1036,177.04
15,-28,-13,1036,185.09
13,-27,-12,1037,194.03
15,-27,-11,1039,202.08
15,-28,-10,1040,213.26
16,-28,-9,1041,223.09
13,-29,-9,1041,234.27
19,-28,-8,1040,245.45
20,-27,-8,1040,256.63
19,-27,-8,1040,267.81
19,-27,-8,1041,277.64
25,-27,-8,1042,287.47
22,-26,-10,1043,296.41
25,-26,-10,1044,306.24
20,-28,-10,1044,315.18
19,-27,-10,1045,325.01
21,-27,-11,1046,332.16
27,-26,-11,1046,341.1
23,-27,-11,1046,350.04
21,-28,-11,1046,359.87
20,-28,-11,1046,367.02
18,-28,-12,1046,375.07
20,-28,-12,1046,384.01
20,-28,-12,1045,393.84
13,-27,-13,1045,4.92
13,-26,-14,1045,9.84
17,-25,-12,1046,1.79
22,-26,-10,1046,4.02
29,-26,-9,1046,8.04
26,-25,-8,1046,4.92
26,-25,-7,1044,4.02
18,-24,-6,1043,4.02
20,-24,-6,1042,3.13
26,-24,-5,1041,3.13
24,-23,-5,1041,4.92
18,-23,-8,1041,0.89
25,-20,-9,1041,1.79
34,-21,-10,1041,1.79
37,-21,-11,1040,3.58
36,-21,-11,1040,5.37
42,-21,-12,1040,7.16
40,-21,-12,1040,10.29
37,-21,-14,1039,12.08
33,-21,-15,1039,15.21
35,-22,-16,1038,18.34
58,-22,-17,1038,20.13
56,-21,-14,1037,23.26
62,-22,-15,1036,26.39
37,-23,-16,1036,28.18
37,-22,-15,1035,29.97
41,-22,-16,1035,31.76
41,-20,-11,1035,34.89
39,-21,-8,1035,38.02
48,-22,-7,1034,0.89
59,-21,-5,1032,1.79
63,-22,-5,1031,4.92
74,-22,-3,1029,1.79
69,-23,-3,1029,3.13
79,-23,-4,1029,3.13
89,-22,-4,1028,4.92
94,-21,-9,1028,1.79
113,-20,-9,1028,0.45
132,-18,-10,1029,0.9
186,-18,-12,1029,1.79
205,-18,-13,1029,2.68
204,-19,-15,1029,1.79
198,-18,-14,1029,2.68
176,-20,-14,1028,0.89
111,-20,-11,1028,3.13
140,-22,-14,1028,3.13
78,-21,-14,1028,8.05
30,-21,-12,1028,12.97
31,-22,-10,1028,4.92
34,-23,-11,1029,4.02
29,-22,-8,1029,8.04
40,-23,-7,1030,4.92
43,-23,-5,1030,10.73
43,-23,-2,1030,4.92
39,-22,-3,1029,4.92
38,-22,-2,1028,9.84
37,-22,-1,1027,13.86
37,-22,0,1028,16.99
36,-22,-1,1028,18.78
41,-21,-3,1028,19.67
49,-20,-5,1029,20.56
69,-20,-8,1029,1.79
86,-19,-10,1029,4.92
73,-20,-9,1029,8.05
64,-20,-9,1030,11.18
72,-18,-9,1030,14.31
